date,borough,station_id,rides_station
2025-04-21,Camden,Camden-S3,53
2025-04-22,Camden,Camden-S1,22
2025-04-22,Camden,Camden-S2,20
2025-04-22,Camden,Camden-S3,32
2025-04-23,Camden,Camden-S1,6
2025-04-23,Camden,Camden-S2,31
2025-04-23,Camden,Camden-S3,51
2025-04-24,Camden,Camden-S1,47
2025-04-24,Camden,Camden-S2,28
2025-04-24,Camden,Camden-S3,7
2025-04-25,Camden,Camden-S1,33
2025-04-25,Camden,Camden-S2,37
2025-04-25,Camden,Camden-S3,9
2025-04-26,Camden,Camden-S1,15
2025-04-26,Camden,Camden-S2,21
2025-04-26,Camden,Camden-S3,16
2025-04-27,Camden,Camden-S1,24
2025-04-27,Camden,Camden-S2,25
2025-04-27,Camden,Camden-S3,5
2025-04-28,Camden,Camden-S1,18
2025-04-28,Camden,Camden-S2,27
2025-04-28,Camden,Camden-S3,33
2025-04-29,Camden,Camden-S1,36
2025-04-29,Camden,Camden-S2,40
2025-04-29,Camden,Camden-S3,5
2025-04-30,Camden,Camden-S1,29
2025-04-30,Camden,Camden-S2,26
2025-04-30,Camden,Camden-S3,15
2025-05-01,Camden,Camden-S1,29
2025-05-01,Camden,Camden-S2,25
2025-05-01,Camden,Camden-S3,31
2025-05-02,Camden,Camden-S1,16
2025-05-02,Camden,Camden-S2,32
2025-05-02,Camden,Camden-S3,31
2025-05-03,Camden,Camden-S1,4
2025-05-03,Camden,Camden-S2,12
2025-05-03,Camden,Camden-S3,36
2025-05-04,Camden,Camden-S1,13
2025-05-04,Camden,Camden-S2,32
2025-05-04,Camden,Camden-S3,19
2025-05-05,Camden,Camden-S1,19
2025-05-05,Camden,Camden-S2,19
2025-05-05,Camden,Camden-S3,48
2025-05-06,Camden,Camden-S1,23
2025-05-06,Camden,Camden-S2,28
2025-05-06,Camden,Camden-S3,17
2025-05-07,Camden,Camden-S1,24
2025-05-07,Camden,Camden-S2,30
2025-05-07,Camden,Camden-S3,25
2025-05-08,Camden,Camden-S1,28
2025-05-08,Camden,Camden-S2,29
2025-05-08,Camden,Camden-S3,20
2025-05-09,Camden,Camden-S1,33
2025-05-09,Camden,Camden-S2,25
2025-05-09,Camden,Camden-S3,29
2025-05-10,Camden,Camden-S1,12
2025-05-10,Camden,Camden-S2,14
2025-05-10,Camden,Camden-S3,30
2025-05-11,Camden,Camden-S1,34
2025-05-11,Camden,Camden-S2,13
2025-05-11,Camden,Camden-S3,8
2025-05-12,Camden,Camden-S1,4
2025-05-12,Camden,Camden-S2,37
2025-05-12,Camden,Camden-S3,39
2025-05-13,Camden,Camden-S1,17
2025-05-13,Camden,Camden-S2,21
2025-05-13,Camden,Camden-S3,28
2025-05-14,Camden,Camden-S1,42
2025-05-14,Camden,Camden-S2,22
2025-05-14,Camden,Camden-S3,13
2025-05-15,Camden,Camden-S1,15
2025-05-15,Camden,Camden-S2,40
2025-05-15,Camden,Camden-S3,22
2025-05-16,Camden,Camden-S1,47
2025-05-16,Camden,Camden-S2,5
2025-05-16,Camden,Camden-S3,23
2025-05-17,Camden,Camden-S1,8
2025-05-17,Camden,Camden-S2,29
2025-05-17,Camden,Camden-S3,26
2025-05-18,Camden,Camden-S1,34
2025-05-18,Camden,Camden-S2,4
2025-05-18,Camden,Camden-S3,27
2025-05-19,Camden,Camden-S1,28
2025-05-19,Camden,Camden-S2,34
2025-05-19,Camden,Camden-S3,9
2025-05-20,Camden,Camden-S1,38
2025-05-20,Camden,Camden-S2,10
2025-05-20,Camden,Camden-S3,28
2025-05-21,Camden,Camden-S1,10
2025-05-21,Camden,Camden-S2,36
2025-05-21,Camden,Camden-S3,24
2025-05-22,Camden,Camden-S1,21
2025-05-22,Camden,Camden-S2,44
2025-05-22,Camden,Camden-S3,3
2025-05-23,Camden,Camden-S1,28
2025-05-23,Camden,Camden-S2,43
2025-05-23,Camden,Camden-S3,4
2025-05-24,Camden,Camden-S1,6
2025-05-24,Camden,Camden-S2,39
2025-05-24,Camden,Camden-S3,8
2025-05-25,Camden,Camden-S1,28
2025-05-25,Camden,Camden-S2,3
2025-05-25,Camden,Camden-S3,27
2025-05-26,Camden,Camden-S1,26
2025-05-26,Camden,Camden-S2,33
2025-05-26,Camden,Camden-S3,16
2025-05-27,Camden,Camden-S1,17
2025-05-27,Camden,Camden-S2,31
2025-05-27,Camden,Camden-S3,22
2025-05-28,Camden,Camden-S1,10
2025-05-28,Camden,Camden-S2,44
2025-05-28,Camden,Camden-S3,32
2025-05-29,Camden,Camden-S1,34
2025-05-29,Camden,Camden-S2,33
2025-05-29,Camden,Camden-S3,6
2025-05-30,Camden,Camden-S1,30
2025-05-30,Camden,Camden-S2,18
2025-05-30,Camden,Camden-S3,36
2025-05-31,Camden,Camden-S1,12
2025-05-31,Camden,Camden-S2,4
2025-05-31,Camden,Camden-S3,36
2025-06-01,Camden,Camden-S1,30
2025-06-01,Camden,Camden-S2,29
2025-06-01,Camden,Camden-S3,11
2025-06-02,Camden,Camden-S1,2
2025-06-02,Camden,Camden-S2,10
2025-06-02,Camden,Camden-S3,63
2025-06-03,Camden,Camden-S1,11
2025-06-03,Camden,Camden-S2,27
2025-06-03,Camden,Camden-S3,30
2025-06-04,Camden,Camden-S1,21
2025-06-04,Camden,Camden-S2,42
2025-06-04,Camden,Camden-S3,9
2025-06-05,Camden,Camden-S1,21
2025-06-05,Camden,Camden-S2,39
2025-06-05,Camden,Camden-S3,12
2025-06-06,Camden,Camden-S1,15
2025-06-06,Camden,Camden-S2,27
2025-06-06,Camden,Camden-S3,33
2025-06-07,Camden,Camden-S1,25
2025-06-07,Camden,Camden-S2,26
2025-06-07,Camden,Camden-S3,8
2025-06-08,Camden,Camden-S1,24
2025-06-08,Camden,Camden-S2,15
2025-06-08,Camden,Camden-S3,13
2025-06-09,Camden,Camden-S1,14
2025-06-09,Camden,Camden-S2,33
2025-06-09,Camden,Camden-S3,30
2025-06-10,Camden,Camden-S1,20
2025-06-10,Camden,Camden-S2,35
2025-06-10,Camden,Camden-S3,16
2025-06-11,Camden,Camden-S1,36
2025-06-11,Camden,Camden-S2,46
2025-06-11,Camden,Camden-S3,0
2025-06-12,Camden,Camden-S1,20
2025-06-12,Camden,Camden-S2,26
2025-06-12,Camden,Camden-S3,32
2025-06-13,Camden,Camden-S1,14
2025-06-13,Camden,Camden-S2,36
2025-06-13,Camden,Camden-S3,32
2025-06-14,Camden,Camden-S1,21
2025-06-14,Camden,Camden-S2,10
2025-06-14,Camden,Camden-S3,26
2025-06-15,Camden,Camden-S1,14
2025-06-15,Camden,Camden-S2,19
2025-06-15,Camden,Camden-S3,25
2025-06-16,Camden,Camden-S1,28
2025-06-16,Camden,Camden-S2,11
2025-06-16,Camden,Camden-S3,39
2025-06-17,Camden,Camden-S1,37
2025-06-17,Camden,Camden-S2,9
2025-06-17,Camden,Camden-S3,20
2025-06-18,Camden,Camden-S1,27
2025-06-18,Camden,Camden-S2,18
2025-06-18,Camden,Camden-S3,24
2025-06-19,Camden,Camden-S1,32
2025-06-19,Camden,Camden-S2,18
2025-06-19,Camden,Camden-S3,22
2025-06-20,Camden,Camden-S1,26
2025-06-20,Camden,Camden-S2,30
2025-06-20,Camden,Camden-S3,16
2025-06-21,Camden,Camden-S1,23
2025-06-21,Camden,Camden-S2,6
2025-06-21,Camden,Camden-S3,33
2025-06-22,Camden,Camden-S1,4
2025-06-22,Camden,Camden-S2,29
2025-06-22,Camden,Camden-S3,31
2025-06-23,Camden,Camden-S1,1
2025-06-23,Camden,Camden-S2,45
2025-06-23,Camden,Camden-S3,35
2025-06-24,Camden,Camden-S1,5
2025-06-24,Camden,Camden-S2,50
2025-06-24,Camden,Camden-S3,31
2025-06-25,Camden,Camden-S1,25
2025-06-25,Camden,Camden-S2,55
2025-06-25,Camden,Camden-S3,3
2025-06-26,Camden,Camden-S1,42
2025-06-26,Camden,Camden-S2,8
2025-06-26,Camden,Camden-S3,32
2025-06-27,Camden,Camden-S1,6
2025-06-27,Camden,Camden-S2,41
2025-06-27,Camden,Camden-S3,28
2025-06-28,Camden,Camden-S1,0
2025-06-28,Camden,Camden-S2,5
2025-06-28,Camden,Camden-S3,51
2025-06-29,Camden,Camden-S1,16
2025-06-29,Camden,Camden-S2,28
2025-06-29,Camden,Camden-S3,16
2025-06-30,Camden,Camden-S1,14
2025-06-30,Camden,Camden-S2,34
2025-06-30,Camden,Camden-S3,34
2025-07-01,Camden,Camden-S1,39
2025-07-01,Camden,Camden-S2,35
2025-07-01,Camden,Camden-S3,5
2025-07-02,Camden,Camden-S1,5
2025-07-02,Camden,Camden-S2,4
2025-07-02,Camden,Camden-S3,70
2025-07-03,Camden,Camden-S1,33
2025-07-03,Camden,Camden-S2,8
2025-07-03,Camden,Camden-S3,36
2025-07-04,Camden,Camden-S1,47
2025-07-04,Camden,Camden-S2,6
2025-07-04,Camden,Camden-S3,23
2025-07-05,Camden,Camden-S1,8
2025-07-05,Camden,Camden-S2,40
2025-07-05,Camden,Camden-S3,13
2025-07-06,Camden,Camden-S1,16
2025-07-06,Camden,Camden-S2,21
2025-07-06,Camden,Camden-S3,20
2025-07-07,Camden,Camden-S1,18
2025-07-07,Camden,Camden-S2,14
2025-07-07,Camden,Camden-S3,37
2025-07-08,Camden,Camden-S1,10
2025-07-08,Camden,Camden-S2,34
2025-07-08,Camden,Camden-S3,39
2025-07-09,Camden,Camden-S1,48
2025-07-09,Camden,Camden-S2,0
2025-07-09,Camden,Camden-S3,28
2025-07-10,Camden,Camden-S1,17
2025-07-10,Camden,Camden-S2,46
2025-07-10,Camden,Camden-S3,26
2025-07-11,Camden,Camden-S1,21
2025-07-11,Camden,Camden-S2,12
2025-07-11,Camden,Camden-S3,42
2025-07-12,Camden,Camden-S1,9
2025-07-12,Camden,Camden-S2,23
2025-07-12,Camden,Camden-S3,25
2025-07-13,Camden,Camden-S1,3
2025-07-13,Camden,Camden-S2,29
2025-07-13,Camden,Camden-S3,24
2025-07-14,Camden,Camden-S1,25
2025-07-14,Camden,Camden-S2,24
2025-07-14,Camden,Camden-S3,34
2025-07-15,Camden,Camden-S1,7
2025-07-15,Camden,Camden-S2,45
2025-07-15,Camden,Camden-S3,29
2025-07-16,Camden,Camden-S1,20
2025-07-16,Camden,Camden-S2,14
2025-07-16,Camden,Camden-S3,35
2025-07-17,Camden,Camden-S1,28
2025-07-17,Camden,Camden-S2,16
2025-07-17,Camden,Camden-S3,35
2025-07-18,Camden,Camden-S1,18
2025-07-18,Camden,Camden-S2,34
2025-07-18,Camden,Camden-S3,33
2025-07-19,Camden,Camden-S1,27
2025-07-19,Camden,Camden-S2,27
2025-07-19,Camden,Camden-S3,5
2025-07-20,Camden,Camden-S1,25
2025-07-20,Camden,Camden-S2,21
2025-07-20,Camden,Camden-S3,13
2025-07-21,Camden,Camden-S1,20
2025-07-21,Camden,Camden-S2,55
2025-07-21,Camden,Camden-S3,19
2025-07-22,Camden,Camden-S1,32
2025-07-22,Camden,Camden-S2,12
2025-07-22,Camden,Camden-S3,47
2025-07-23,Camden,Camden-S1,45
2025-07-23,Camden,Camden-S2,18
2025-07-23,Camden,Camden-S3,7
2025-07-24,Camden,Camden-S1,15
2025-07-24,Camden,Camden-S2,53
2025-07-24,Camden,Camden-S3,13
2025-07-25,Camden,Camden-S1,20
2025-07-25,Camden,Camden-S2,53
2025-07-25,Camden,Camden-S3,5
2025-07-26,Camden,Camden-S1,34
2025-07-26,Camden,Camden-S2,23
2025-07-26,Camden,Camden-S3,7
2025-07-27,Camden,Camden-S1,24
2025-07-27,Camden,Camden-S2,24
2025-07-27,Camden,Camden-S3,18
2025-07-28,Camden,Camden-S1,7
2025-07-28,Camden,Camden-S2,25
2025-07-28,Camden,Camden-S3,50
2025-07-29,Camden,Camden-S1,27
2025-07-29,Camden,Camden-S2,15
2025-07-29,Camden,Camden-S3,47
2025-07-30,Camden,Camden-S1,21
2025-07-30,Camden,Camden-S2,35
2025-07-30,Camden,Camden-S3,29
2025-07-31,Camden,Camden-S1,11
2025-07-31,Camden,Camden-S2,44
2025-07-31,Camden,Camden-S3,30
2025-08-01,Camden,Camden-S1,13
2025-08-01,Camden,Camden-S2,2
2025-08-01,Camden,Camden-S3,73
2025-08-02,Camden,Camden-S1,19
2025-08-02,Camden,Camden-S2,25
2025-08-02,Camden,Camden-S3,24
2025-08-03,Camden,Camden-S1,35
2025-08-03,Camden,Camden-S2,12
2025-08-03,Camden,Camden-S3,16
2025-08-04,Camden,Camden-S1,8
2025-08-04,Camden,Camden-S2,54
2025-08-04,Camden,Camden-S3,29
2025-08-05,Camden,Camden-S1,32
2025-08-05,Camden,Camden-S2,26
2025-08-05,Camden,Camden-S3,31
2025-08-06,Camden,Camden-S1,34
2025-08-06,Camden,Camden-S2,34
2025-08-06,Camden,Camden-S3,13
2025-08-07,Camden,Camden-S1,50
2025-08-07,Camden,Camden-S2,11
2025-08-07,Camden,Camden-S3,21
2025-08-08,Camden,Camden-S1,7
2025-08-08,Camden,Camden-S2,36
2025-08-08,Camden,Camden-S3,34
2025-08-09,Camden,Camden-S1,22
2025-08-09,Camden,Camden-S2,24
2025-08-09,Camden,Camden-S3,16
2025-08-10,Camden,Camden-S1,40
2025-08-10,Camden,Camden-S2,13
2025-08-10,Camden,Camden-S3,17
2025-08-11,Camden,Camden-S1,28
2025-08-11,Camden,Camden-S2,5
2025-08-11,Camden,Camden-S3,49
2025-08-12,Camden,Camden-S1,6
2025-08-12,Camden,Camden-S2,37
2025-08-12,Camden,Camden-S3,43
2025-08-13,Camden,Camden-S1,37
2025-08-13,Camden,Camden-S2,11
2025-08-13,Camden,Camden-S3,29
2025-08-14,Camden,Camden-S1,11
2025-08-14,Camden,Camden-S2,10
2025-08-14,Camden,Camden-S3,62
2025-08-15,Camden,Camden-S1,85
2025-08-15,Camden,Camden-S2,0
2025-08-15,Camden,Camden-S3,10
2025-08-16,Camden,Camden-S1,19
2025-08-16,Camden,Camden-S2,15
2025-08-16,Camden,Camden-S3,20
2025-08-17,Camden,Camden-S1,14
2025-08-17,Camden,Camden-S2,16
2025-08-17,Camden,Camden-S3,32
2025-08-18,Camden,Camden-S1,38
2025-08-18,Camden,Camden-S2,2
2025-08-18,Camden,Camden-S3,52
2025-08-19,Camden,Camden-S1,81
2025-08-19,Camden,Camden-S2,13
2025-08-19,Camden,Camden-S3,1
2025-08-20,Camden,Camden-S1,32
2025-08-20,Camden,Camden-S2,38
2025-08-20,Camden,Camden-S3,14
2025-08-21,Camden,Camden-S1,20
2025-08-21,Camden,Camden-S2,31
2025-08-21,Camden,Camden-S3,41
2025-08-22,Camden,Camden-S1,41
2025-08-22,Camden,Camden-S2,48
2025-08-22,Camden,Camden-S3,7
2025-08-23,Camden,Camden-S1,16
2025-08-23,Camden,Camden-S2,15
2025-08-23,Camden,Camden-S3,28
2025-08-24,Camden,Camden-S1,27
2025-08-24,Camden,Camden-S2,22
2025-08-24,Camden,Camden-S3,26
2025-08-25,Camden,Camden-S1,41
2025-08-25,Camden,Camden-S2,39
2025-08-25,Camden,Camden-S3,12
2025-08-26,Camden,Camden-S1,26
2025-08-26,Camden,Camden-S2,39
2025-08-26,Camden,Camden-S3,32
2025-08-27,Camden,Camden-S1,43
2025-08-27,Camden,Camden-S2,18
2025-08-27,Camden,Camden-S3,48
2025-08-28,Camden,Camden-S1,54
2025-08-28,Camden,Camden-S2,10
2025-08-28,Camden,Camden-S3,37
2025-08-29,Camden,Camden-S1,16
2025-08-29,Camden,Camden-S2,42
2025-08-29,Camden,Camden-S3,32
2025-08-30,Camden,Camden-S1,16
2025-08-30,Camden,Camden-S2,44
2025-08-30,Camden,Camden-S3,20
2025-08-31,Camden,Camden-S1,21
2025-08-31,Camden,Camden-S2,26
2025-08-31,Camden,Camden-S3,26
2024-09-01,Islington,Islington-S1,5
2024-09-01,Islington,Islington-S2,27
2024-09-01,Islington,Islington-S3,30
2024-09-02,Islington,Islington-S1,15
2024-09-02,Islington,Islington-S2,21
2024-09-02,Islington,Islington-S3,59
2024-09-03,Islington,Islington-S1,58
2024-09-03,Islington,Islington-S2,27
2024-09-03,Islington,Islington-S3,2
2024-09-04,Islington,Islington-S1,63
2024-09-04,Islington,Islington-S2,2
2024-09-04,Islington,Islington-S3,22
2024-09-05,Islington,Islington-S1,12
2024-09-05,Islington,Islington-S2,69
2024-09-05,Islington,Islington-S3,5
2024-09-06,Islington,Islington-S1,27
2024-09-06,Islington,Islington-S2,56
2024-09-06,Islington,Islington-S3,9
2024-09-07,Islington,Islington-S1,33
2024-09-07,Islington,Islington-S2,18
2024-09-07,Islington,Islington-S3,18
2024-09-08,Islington,Islington-S1,26
2024-09-08,Islington,Islington-S2,19
2024-09-08,Islington,Islington-S3,26
2024-09-09,Islington,Islington-S1,20
2024-09-09,Islington,Islington-S2,31
2024-09-09,Islington,Islington-S3,29
2024-09-10,Islington,Islington-S1,42
2024-09-10,Islington,Islington-S2,21
2024-09-10,Islington,Islington-S3,29
2024-09-11,Islington,Islington-S1,10
2024-09-11,Islington,Islington-S2,61
2024-09-11,Islington,Islington-S3,26
2024-09-12,Islington,Islington-S1,58
2024-09-12,Islington,Islington-S2,6
2024-09-12,Islington,Islington-S3,33
2024-09-13,Islington,Islington-S1,0
2024-09-13,Islington,Islington-S2,70
2024-09-13,Islington,Islington-S3,14
2024-09-14,Islington,Islington-S1,16
2024-09-14,Islington,Islington-S2,20
2024-09-14,Islington,Islington-S3,30
2024-09-15,Islington,Islington-S1,23
2024-09-15,Islington,Islington-S2,44
2024-09-15,Islington,Islington-S3,5
2024-09-16,Islington,Islington-S1,49
2024-09-16,Islington,Islington-S2,24
2024-09-16,Islington,Islington-S3,13
2024-09-17,Islington,Islington-S1,28
2024-09-17,Islington,Islington-S2,29
2024-09-17,Islington,Islington-S3,45
2024-09-18,Islington,Islington-S1,69
2024-09-18,Islington,Islington-S2,13
2024-09-18,Islington,Islington-S3,4
2024-09-19,Islington,Islington-S1,30
2024-09-19,Islington,Islington-S2,41
2024-09-19,Islington,Islington-S3,26
2024-09-20,Islington,Islington-S1,6
2024-09-20,Islington,Islington-S2,34
2024-09-20,Islington,Islington-S3,53
2024-09-21,Islington,Islington-S1,17
2024-09-21,Islington,Islington-S2,44
2024-09-21,Islington,Islington-S3,12
2024-09-22,Islington,Islington-S1,16
2024-09-22,Islington,Islington-S2,41
2024-09-22,Islington,Islington-S3,25
2024-09-23,Islington,Islington-S1,1
2024-09-23,Islington,Islington-S2,21
2024-09-23,Islington,Islington-S3,65
2024-09-24,Islington,Islington-S1,2
2024-09-24,Islington,Islington-S2,46
2024-09-24,Islington,Islington-S3,42
2024-09-25,Islington,Islington-S1,13
2024-09-25,Islington,Islington-S2,50
2024-09-25,Islington,Islington-S3,39
2024-09-26,Islington,Islington-S1,52
2024-09-26,Islington,Islington-S2,24
2024-09-26,Islington,Islington-S3,24
2024-09-27,Islington,Islington-S1,35
2024-09-27,Islington,Islington-S2,25
2024-09-27,Islington,Islington-S3,35
2024-09-28,Islington,Islington-S1,17
2024-09-28,Islington,Islington-S2,12
2024-09-28,Islington,Islington-S3,43
2024-09-29,Islington,Islington-S1,38
2024-09-29,Islington,Islington-S2,29
2024-09-29,Islington,Islington-S3,7
2024-09-30,Islington,Islington-S1,8
2024-09-30,Islington,Islington-S2,49
2024-09-30,Islington,Islington-S3,50
2024-10-01,Islington,Islington-S1,24
2024-10-01,Islington,Islington-S2,34
2024-10-01,Islington,Islington-S3,24
2024-10-02,Islington,Islington-S1,48
2024-10-02,Islington,Islington-S2,6
2024-10-02,Islington,Islington-S3,37
2024-10-03,Islington,Islington-S1,40
2024-10-03,Islington,Islington-S2,20
2024-10-03,Islington,Islington-S3,42
2024-10-04,Islington,Islington-S1,21
2024-10-04,Islington,Islington-S2,37
2024-10-04,Islington,Islington-S3,29
2024-10-05,Islington,Islington-S1,26
2024-10-05,Islington,Islington-S2,2
2024-10-05,Islington,Islington-S3,38
2024-10-06,Islington,Islington-S1,34
2024-10-06,Islington,Islington-S2,38
2024-10-06,Islington,Islington-S3,3
2024-10-07,Islington,Islington-S1,30
2024-10-07,Islington,Islington-S2,16
2024-10-07,Islington,Islington-S3,53
2024-10-08,Islington,Islington-S1,50
2024-10-08,Islington,Islington-S2,24
2024-10-08,Islington,Islington-S3,20
2024-10-09,Islington,Islington-S1,48
2024-10-09,Islington,Islington-S2,17
2024-10-09,Islington,Islington-S3,30
2024-10-10,Islington,Islington-S1,27
2024-10-10,Islington,Islington-S2,43
2024-10-10,Islington,Islington-S3,17
2024-10-11,Islington,Islington-S1,27
2024-10-11,Islington,Islington-S2,58
2024-10-11,Islington,Islington-S3,6
2024-10-12,Islington,Islington-S1,32
2024-10-12,Islington,Islington-S2,22
2024-10-12,Islington,Islington-S3,26
2024-10-13,Islington,Islington-S1,29
2024-10-13,Islington,Islington-S2,16
2024-10-13,Islington,Islington-S3,24
2024-10-14,Islington,Islington-S1,47
2024-10-14,Islington,Islington-S2,30
2024-10-14,Islington,Islington-S3,16
2024-10-15,Islington,Islington-S1,20
2024-10-15,Islington,Islington-S2,36
2024-10-15,Islington,Islington-S3,36
2024-10-16,Islington,Islington-S1,24
2024-10-16,Islington,Islington-S2,47
2024-10-16,Islington,Islington-S3,36
2024-10-17,Islington,Islington-S1,34
2024-10-17,Islington,Islington-S2,32
2024-10-17,Islington,Islington-S3,29
2024-10-18,Islington,Islington-S1,3
2024-10-18,Islington,Islington-S2,35
2024-10-18,Islington,Islington-S3,53
2024-10-19,Islington,Islington-S1,19
2024-10-19,Islington,Islington-S2,28
2024-10-19,Islington,Islington-S3,34
2024-10-20,Islington,Islington-S1,33
2024-10-20,Islington,Islington-S2,9
2024-10-20,Islington,Islington-S3,20
2024-10-21,Islington,Islington-S1,19
2024-10-21,Islington,Islington-S2,37
2024-10-21,Islington,Islington-S3,43
2024-10-22,Islington,Islington-S1,19
2024-10-22,Islington,Islington-S2,33
2024-10-22,Islington,Islington-S3,50
2024-10-23,Islington,Islington-S1,3
2024-10-23,Islington,Islington-S2,52
2024-10-23,Islington,Islington-S3,43
2024-10-24,Islington,Islington-S1,25
2024-10-24,Islington,Islington-S2,36
2024-10-24,Islington,Islington-S3,39
2024-10-25,Islington,Islington-S1,30
2024-10-25,Islington,Islington-S2,27
2024-10-25,Islington,Islington-S3,51
2024-10-26,Islington,Islington-S1,29
2024-10-26,Islington,Islington-S2,4
2024-10-26,Islington,Islington-S3,31
2024-10-27,Islington,Islington-S1,12
2024-10-27,Islington,Islington-S2,28
2024-10-27,Islington,Islington-S3,30
2024-10-28,Islington,Islington-S1,21
2024-10-28,Islington,Islington-S2,22
2024-10-28,Islington,Islington-S3,52
2024-10-29,Islington,Islington-S1,14
2024-10-29,Islington,Islington-S2,68
2024-10-29,Islington,Islington-S3,18
2024-10-30,Islington,Islington-S1,43
2024-10-30,Islington,Islington-S2,32
2024-10-30,Islington,Islington-S3,30
2024-10-31,Islington,Islington-S1,56
2024-10-31,Islington,Islington-S2,14
2024-10-31,Islington,Islington-S3,33
2024-11-01,Islington,Islington-S1,39
2024-11-01,Islington,Islington-S2,2
2024-11-01,Islington,Islington-S3,46
2024-11-02,Islington,Islington-S1,9
2024-11-02,Islington,Islington-S2,35
2024-11-02,Islington,Islington-S3,38
2024-11-03,Islington,Islington-S1,19
2024-11-03,Islington,Islington-S2,22
2024-11-03,Islington,Islington-S3,28
2024-11-04,Islington,Islington-S1,48
2024-11-04,Islington,Islington-S2,30
2024-11-04,Islington,Islington-S3,19
2024-11-05,Islington,Islington-S1,17
2024-11-05,Islington,Islington-S2,46
2024-11-05,Islington,Islington-S3,44
2024-11-06,Islington,Islington-S1,23
2024-11-06,Islington,Islington-S2,12
2024-11-06,Islington,Islington-S3,68
2024-11-07,Islington,Islington-S1,45
2024-11-07,Islington,Islington-S2,23
2024-11-07,Islington,Islington-S3,45
2024-11-08,Islington,Islington-S1,9
2024-11-08,Islington,Islington-S2,25
2024-11-08,Islington,Islington-S3,72
2024-11-09,Islington,Islington-S1,25
2024-11-09,Islington,Islington-S2,12
2024-11-09,Islington,Islington-S3,46
2024-11-10,Islington,Islington-S1,22
2024-11-10,Islington,Islington-S2,37
2024-11-10,Islington,Islington-S3,14
2024-11-11,Islington,Islington-S1,22
2024-11-11,Islington,Islington-S2,42
2024-11-11,Islington,Islington-S3,43
2024-11-12,Islington,Islington-S1,17
2024-11-12,Islington,Islington-S2,46
2024-11-12,Islington,Islington-S3,26
2024-11-13,Islington,Islington-S1,43
2024-11-13,Islington,Islington-S2,37
2024-11-13,Islington,Islington-S3,27
2024-11-14,Islington,Islington-S1,34
2024-11-14,Islington,Islington-S2,48
2024-11-14,Islington,Islington-S3,16
2024-11-15,Islington,Islington-S1,16
2024-11-15,Islington,Islington-S2,32
2024-11-15,Islington,Islington-S3,56
2024-11-16,Islington,Islington-S1,6
2024-11-16,Islington,Islington-S2,24
2024-11-16,Islington,Islington-S3,42
2024-11-17,Islington,Islington-S1,17
2024-11-17,Islington,Islington-S2,28
2024-11-17,Islington,Islington-S3,31
2024-11-18,Islington,Islington-S1,42
2024-11-18,Islington,Islington-S2,23
2024-11-18,Islington,Islington-S3,28
2024-11-19,Islington,Islington-S1,22
2024-11-19,Islington,Islington-S2,47
2024-11-19,Islington,Islington-S3,26
2024-11-20,Islington,Islington-S1,25
2024-11-20,Islington,Islington-S2,51
2024-11-20,Islington,Islington-S3,28
2024-11-21,Islington,Islington-S1,20
2024-11-21,Islington,Islington-S2,35
2024-11-21,Islington,Islington-S3,42
2024-11-22,Islington,Islington-S1,27
2024-11-22,Islington,Islington-S2,33
2024-11-22,Islington,Islington-S3,47
2024-11-23,Islington,Islington-S1,12
2024-11-23,Islington,Islington-S2,22
2024-11-23,Islington,Islington-S3,44
2024-11-24,Islington,Islington-S1,32
2024-11-24,Islington,Islington-S2,23
2024-11-24,Islington,Islington-S3,14
2024-11-25,Islington,Islington-S1,65
2024-11-25,Islington,Islington-S2,19
2024-11-25,Islington,Islington-S3,3
2024-11-26,Islington,Islington-S1,15
2024-11-26,Islington,Islington-S2,21
2024-11-26,Islington,Islington-S3,45
2024-11-27,Islington,Islington-S1,35
2024-11-27,Islington,Islington-S2,17
2024-11-27,Islington,Islington-S3,44
2024-11-28,Islington,Islington-S1,46
2024-11-28,Islington,Islington-S2,23
2024-11-28,Islington,Islington-S3,35
2024-11-29,Islington,Islington-S1,21
2024-11-29,Islington,Islington-S2,68
2024-11-29,Islington,Islington-S3,18
2024-11-30,Islington,Islington-S1,18
2024-11-30,Islington,Islington-S2,30
2024-11-30,Islington,Islington-S3,25
2024-12-01,Islington,Islington-S1,48
2024-12-01,Islington,Islington-S2,18
2024-12-01,Islington,Islington-S3,4
2024-12-02,Islington,Islington-S1,16
2024-12-02,Islington,Islington-S2,63
2024-12-02,Islington,Islington-S3,25
2024-12-03,Islington,Islington-S1,11
2024-12-03,Islington,Islington-S2,52
2024-12-03,Islington,Islington-S3,44
2024-12-04,Islington,Islington-S1,5
2024-12-04,Islington,Islington-S2,37
2024-12-04,Islington,Islington-S3,52
2024-12-05,Islington,Islington-S1,20
2024-12-05,Islington,Islington-S2,10
2024-12-05,Islington,Islington-S3,73
2024-12-06,Islington,Islington-S1,49
2024-12-06,Islington,Islington-S2,12
2024-12-06,Islington,Islington-S3,49
2024-12-07,Islington,Islington-S1,39
2024-12-07,Islington,Islington-S2,31
2024-12-07,Islington,Islington-S3,6
2024-12-08,Islington,Islington-S1,26
2024-12-08,Islington,Islington-S2,9
2024-12-08,Islington,Islington-S3,49
2024-12-09,Islington,Islington-S1,7
2024-12-09,Islington,Islington-S2,92
2024-12-09,Islington,Islington-S3,2
2024-12-10,Islington,Islington-S1,24
2024-12-10,Islington,Islington-S2,34
