date,borough,mode,rides
2024-12-02,Islington,Tube,104
2024-12-03,Islington,Tube,107
2024-12-04,Islington,Tube,95
2024-12-05,Islington,Tube,103
2024-12-06,Islington,Tube,110
2024-12-07,Islington,Tube,76
2024-12-08,Islington,Tube,84
2024-12-09,Islington,Tube,101
2024-12-10,Islington,Tube,96
2024-12-11,Islington,Tube,100
2024-12-12,Islington,Tube,119
2024-12-13,Islington,Tube,97
2024-12-14,Islington,Tube,82
2024-12-15,Islington,Tube,76
2024-12-16,Islington,Tube,91
2024-12-17,Islington,Tube,98
2024-12-18,Islington,Tube,107
2024-12-19,Islington,Tube,94
2024-12-20,Islington,Tube,98
2024-12-21,Islington,Tube,69
2024-12-22,Islington,Tube,73
2024-12-23,Islington,Tube,107
2024-12-24,Islington,Tube,111
2024-12-25,Islington,Tube,99
2024-12-26,Islington,Tube,107
2024-12-27,Islington,Tube,99
2024-12-28,Islington,Tube,79
2024-12-29,Islington,Tube,72
2024-12-30,Islington,Tube,100
2024-12-31,Islington,Tube,96
2025-01-01,Islington,Tube,106
2025-01-02,Islington,Tube,86
2025-01-03,Islington,Tube,84
2025-01-04,Islington,Tube,79
2025-01-05,Islington,Tube,67
2025-01-06,Islington,Tube,100
2025-01-07,Islington,Tube,97
2025-01-08,Islington,Tube,104
2025-01-09,Islington,Tube,100
2025-01-10,Islington,Tube,98
2025-01-11,Islington,Tube,72
2025-01-12,Islington,Tube,70
2025-01-13,Islington,Tube,93
2025-01-14,Islington,Tube,95
2025-01-15,Islington,Tube,91
2025-01-16,Islington,Tube,103
2025-01-17,Islington,Tube,100
2025-01-18,Islington,Tube,63
2025-01-19,Islington,Tube,88
2025-01-20,Islington,Tube,107
2025-01-21,Islington,Tube,102
2025-01-22,Islington,Tube,84
2025-01-23,Islington,Tube,90
2025-01-24,Islington,Tube,104
2025-01-25,Islington,Tube,69
2025-01-26,Islington,Tube,68
2025-01-27,Islington,Tube,83
2025-01-28,Islington,Tube,86
2025-01-29,Islington,Tube,107
2025-01-30,Islington,Tube,101
2025-01-31,Islington,Tube,94
2025-02-01,Islington,Tube,79
2025-02-02,Islington,Tube,62
2025-02-03,Islington,Tube,89
2025-02-04,Islington,Tube,90
2025-02-05,Islington,Tube,90
2025-02-06,Islington,Tube,98
2025-02-07,Islington,Tube,89
2025-02-08,Islington,Tube,75
2025-02-09,Islington,Tube,73
2025-02-10,Islington,Tube,95
2025-02-11,Islington,Tube,95
2025-02-12,Islington,Tube,102
2025-02-13,Islington,Tube,88
2025-02-14,Islington,Tube,96
2025-02-15,Islington,Tube,72
2025-02-16,Islington,Tube,74
2025-02-17,Islington,Tube,81
2025-02-18,Islington,Tube,91
2025-02-19,Islington,Tube,91
2025-02-20,Islington,Tube,87
2025-02-21,Islington,Tube,93
2025-02-22,Islington,Tube,75
2025-02-23,Islington,Tube,65
2025-02-24,Islington,Tube,96
2025-02-25,Islington,Tube,84
2025-02-26,Islington,Tube,102
2025-02-27,Islington,Tube,90
2025-02-28,Islington,Tube,100
2025-03-01,Islington,Tube,68
2025-03-02,Islington,Tube,62
2025-03-03,Islington,Tube,93
2025-03-04,Islington,Tube,86
2025-03-05,Islington,Tube,72
2025-03-06,Islington,Tube,90
2025-03-07,Islington,Tube,76
2025-03-08,Islington,Tube,55
2025-03-09,Islington,Tube,66
2025-03-10,Islington,Tube,83
2025-03-11,Islington,Tube,92
2025-03-12,Islington,Tube,75
2025-03-13,Islington,Tube,80
2025-03-14,Islington,Tube,85
2025-03-15,Islington,Tube,60
2025-03-16,Islington,Tube,52
2025-03-17,Islington,Tube,85
2025-03-18,Islington,Tube,86
2025-03-19,Islington,Tube,79
2025-03-20,Islington,Tube,87
2025-03-21,Islington,Tube,78
2025-03-22,Islington,Tube,62
2025-03-23,Islington,Tube,62
2025-03-24,Islington,Tube,81
2025-03-25,Islington,Tube,87
2025-03-26,Islington,Tube,84
2025-03-27,Islington,Tube,88
2025-03-28,Islington,Tube,72
2025-03-29,Islington,Tube,63
2025-03-30,Islington,Tube,52
2025-03-31,Islington,Tube,75
2025-04-01,Islington,Tube,75
2025-04-02,Islington,Tube,81
2025-04-03,Islington,Tube,80
2025-04-04,Islington,Tube,82
2025-04-05,Islington,Tube,50
2025-04-06,Islington,Tube,57
2025-04-07,Islington,Tube,72
2025-04-08,Islington,Tube,77
2025-04-09,Islington,Tube,70
2025-04-10,Islington,Tube,74
2025-04-11,Islington,Tube,76
2025-04-12,Islington,Tube,50
2025-04-13,Islington,Tube,60
2025-04-14,Islington,Tube,81
2025-04-15,Islington,Tube,78
2025-04-16,Islington,Tube,74
2025-04-17,Islington,Tube,64
2025-04-18,Islington,Tube,74
2025-04-19,Islington,Tube,53
2025-04-20,Islington,Tube,53
2025-04-21,Islington,Tube,71
2025-04-22,Islington,Tube,74
2025-04-23,Islington,Tube,67
2025-04-24,Islington,Tube,64
2025-04-25,Islington,Tube,73
2025-04-26,Islington,Tube,54
2025-04-27,Islington,Tube,58
2025-04-28,Islington,Tube,70
2025-04-29,Islington,Tube,75
2025-04-30,Islington,Tube,73
2025-05-01,Islington,Tube,72
2025-05-02,Islington,Tube,71
2025-05-03,Islington,Tube,53
2025-05-04,Islington,Tube,55
2025-05-05,Islington,Tube,69
2025-05-06,Islington,Tube,70
2025-05-07,Islington,Tube,77
2025-05-08,Islington,Tube,74
2025-05-09,Islington,Tube,70
2025-05-10,Islington,Tube,45
2025-05-11,Islington,Tube,56
2025-05-12,Islington,Tube,64
2025-05-13,Islington,Tube,70
2025-05-14,Islington,Tube,70
2025-05-15,Islington,Tube,68
2025-05-16,Islington,Tube,71
2025-05-17,Islington,Tube,59
2025-05-18,Islington,Tube,57
2025-05-19,Islington,Tube,72
2025-05-20,Islington,Tube,61
2025-05-21,Islington,Tube,76
2025-05-22,Islington,Tube,63
2025-05-23,Islington,Tube,71
2025-05-24,Islington,Tube,51
2025-05-25,Islington,Tube,54
2025-05-26,Islington,Tube,71
2025-05-27,Islington,Tube,69
2025-05-28,Islington,Tube,75
2025-05-29,Islington,Tube,73
2025-05-30,Islington,Tube,68
2025-05-31,Islington,Tube,55
2025-06-01,Islington,Tube,52
2025-06-02,Islington,Tube,82
2025-06-03,Islington,Tube,62
2025-06-04,Islington,Tube,71
2025-06-05,Islington,Tube,73
2025-06-06,Islington,Tube,68
2025-06-07,Islington,Tube,55
2025-06-08,Islington,Tube,51
2025-06-09,Islington,Tube,64
2025-06-10,Islington,Tube,75
2025-06-11,Islington,Tube,69
2025-06-12,Islington,Tube,71
2025-06-13,Islington,Tube,73
2025-06-14,Islington,Tube,50
2025-06-15,Islington,Tube,59
2025-06-16,Islington,Tube,66
2025-06-17,Islington,Tube,68
2025-06-18,Islington,Tube,75
2025-06-19,Islington,Tube,68
2025-06-20,Islington,Tube,66
2025-06-21,Islington,Tube,53
2025-06-22,Islington,Tube,54
2025-06-23,Islington,Tube,80
2025-06-24,Islington,Tube,69
2025-06-25,Islington,Tube,69
2025-06-26,Islington,Tube,70
2025-06-27,Islington,Tube,69
2025-06-28,Islington,Tube,45
2025-06-29,Islington,Tube,49
2025-06-30,Islington,Tube,73
2025-07-01,Islington,Tube,67
2025-07-02,Islington,Tube,63
2025-07-03,Islington,Tube,67
2025-07-04,Islington,Tube,66
2025-07-05,Islington,Tube,54
2025-07-06,Islington,Tube,60
2025-07-07,Islington,Tube,84
2025-07-08,Islington,Tube,84
2025-07-09,Islington,Tube,74
2025-07-10,Islington,Tube,81
2025-07-11,Islington,Tube,71
2025-07-12,Islington,Tube,55
2025-07-13,Islington,Tube,60
2025-07-14,Islington,Tube,73
2025-07-15,Islington,Tube,76
2025-07-16,Islington,Tube,71
2025-07-17,Islington,Tube,67
2025-07-18,Islington,Tube,78
2025-07-19,Islington,Tube,54
2025-07-20,Islington,Tube,54
2025-07-21,Islington,Tube,93
2025-07-22,Islington,Tube,77
2025-07-23,Islington,Tube,73
2025-07-24,Islington,Tube,80
2025-07-25,Islington,Tube,73
2025-07-26,Islington,Tube,56
2025-07-27,Islington,Tube,53
2025-07-28,Islington,Tube,85
2025-07-29,Islington,Tube,85
2025-07-30,Islington,Tube,87
2025-07-31,Islington,Tube,80
2025-08-01,Islington,Tube,84
2025-08-02,Islington,Tube,56
2025-08-03,Islington,Tube,62
2025-08-04,Islington,Tube,81
2025-08-05,Islington,Tube,78
2025-08-06,Islington,Tube,85
2025-08-07,Islington,Tube,79
2025-08-08,Islington,Tube,76
2025-08-09,Islington,Tube,59
2025-08-10,Islington,Tube,56
2025-08-11,Islington,Tube,88
2025-08-12,Islington,Tube,72
2025-08-13,Islington,Tube,71
2025-08-14,Islington,Tube,75
2025-08-15,Islington,Tube,88
2025-08-16,Islington,Tube,62
2025-08-17,Islington,Tube,63
2025-08-18,Islington,Tube,90
2025-08-19,Islington,Tube,75
2025-08-20,Islington,Tube,74
2025-08-21,Islington,Tube,80
2025-08-22,Islington,Tube,84
2025-08-23,Islington,Tube,62
2025-08-24,Islington,Tube,65
2025-08-25,Islington,Tube,88
2025-08-26,Islington,Tube,94
2025-08-27,Islington,Tube,86
2025-08-28,Islington,Tube,80
2025-08-29,Islington,Tube,87
2025-08-30,Islington,Tube,66
2025-08-31,Islington,Tube,66
2024-09-01,Islington,Bus,48
2024-09-02,Islington,Bus,59
2024-09-03,Islington,Bus,59
2024-09-04,Islington,Bus,59
2024-09-05,Islington,Bus,65
2024-09-06,Islington,Bus,71
2024-09-07,Islington,Bus,41
2024-09-08,Islington,Bus,50
2024-09-09,Islington,Bus,55
2024-09-10,Islington,Bus,54
2024-09-11,Islington,Bus,64
2024-09-12,Islington,Bus,58
2024-09-13,Islington,Bus,62
2024-09-14,Islington,Bus,42
2024-09-15,Islington,Bus,43
2024-09-16,Islington,Bus,62
2024-09-17,Islington,Bus,71
2024-09-18,Islington,Bus,63
2024-09-19,Islington,Bus,73
2024-09-20,Islington,Bus,70
2024-09-21,Islington,Bus,50
2024-09-22,Islington,Bus,48
2024-09-23,Islington,Bus,65
2024-09-24,Islington,Bus,65
2024-09-25,Islington,Bus,60
2024-09-26,Islington,Bus,71
2024-09-27,Islington,Bus,62
2024-09-28,Islington,Bus,56
2024-09-29,Islington,Bus,52
2024-09-30,Islington,Bus,66
2024-10-01,Islington,Bus,67
2024-10-02,Islington,Bus,70
2024-10-03,Islington,Bus,70
2024-10-04,Islington,Bus,62
2024-10-05,Islington,Bus,43
2024-10-06,Islington,Bus,49
2024-10-07,Islington,Bus,66
2024-10-08,Islington,Bus,65
2024-10-09,Islington,Bus,62
2024-10-10,Islington,Bus,79
2024-10-11,Islington,Bus,57
2024-10-12,Islington,Bus,61
2024-10-13,Islington,Bus,46
2024-10-14,Islington,Bus,70
2024-10-15,Islington,Bus,59
2024-10-16,Islington,Bus,74
2024-10-17,Islington,Bus,63
2024-10-18,Islington,Bus,63
2024-10-19,Islington,Bus,54
2024-10-20,Islington,Bus,44
2024-10-21,Islington,Bus,76
2024-10-22,Islington,Bus,66
2024-10-23,Islington,Bus,74
2024-10-24,Islington,Bus,81
2024-10-25,Islington,Bus,70
2024-10-26,Islington,Bus,47
2024-10-27,Islington,Bus,60
2024-10-28,Islington,Bus,69
2024-10-29,Islington,Bus,70
2024-10-30,Islington,Bus,72
2024-10-31,Islington,Bus,66
2024-11-01,Islington,Bus,79
2024-11-02,Islington,Bus,52
2024-11-03,Islington,Bus,43
2024-11-04,Islington,Bus,75
2024-11-05,Islington,Bus,70
2024-11-06,Islington,Bus,68
2024-11-07,Islington,Bus,72
2024-11-08,Islington,Bus,74
2024-11-09,Islington,Bus,49
2024-11-10,Islington,Bus,60
2024-11-11,Islington,Bus,78
2024-11-12,Islington,Bus,64
2024-11-13,Islington,Bus,70
2024-11-14,Islington,Bus,70
2024-11-15,Islington,Bus,79
2024-11-16,Islington,Bus,52
2024-11-17,Islington,Bus,53
2024-11-18,Islington,Bus,71
2024-11-19,Islington,Bus,57
2024-11-20,Islington,Bus,79
2024-11-21,Islington,Bus,73
2024-11-22,Islington,Bus,78
2024-11-23,Islington,Bus,61
2024-11-24,Islington,Bus,64
2024-11-25,Islington,Bus,63
2024-11-26,Islington,Bus,67
2024-11-27,Islington,Bus,81
2024-11-28,Islington,Bus,68
2024-11-29,Islington,Bus,71
2024-11-30,Islington,Bus,47
2024-12-01,Islington,Bus,50
2024-12-02,Islington,Bus,71
2024-12-03,Islington,Bus,70
2024-12-04,Islington,Bus,68
2024-12-05,Islington,Bus,76
2024-12-06,Islington,Bus,80
2024-12-07,Islington,Bus,61
2024-12-08,Islington,Bus,53
2024-12-09,Islington,Bus,77
2024-12-10,Islington,Bus,72
2024-12-11,Islington,Bus,62
2024-12-12,Islington,Bus,76
2024-12-13,Islington,Bus,62
2024-12-14,Islington,Bus,53
2024-12-15,Islington,Bus,49
2024-12-16,Islington,Bus,65
2024-12-17,Islington,Bus,66
2024-12-18,Islington,Bus,80
2024-12-19,Islington,Bus,63
2024-12-20,Islington,Bus,58
2024-12-21,Islington,Bus,54
2024-12-22,Islington,Bus,52
2024-12-23,Islington,Bus,59
2024-12-24,Islington,Bus,72
2024-12-25,Islington,Bus,70
2024-12-26,Islington,Bus,74
2024-12-27,Islington,Bus,72
2024-12-28,Islington,Bus,54
2024-12-29,Islington,Bus,45
2024-12-30,Islington,Bus,66
2024-12-31,Islington,Bus,69
2025-01-01,Islington,Bus,74
2025-01-02,Islington,Bus,58
2025-01-03,Islington,Bus,66
2025-01-04,Islington,Bus,49
2025-01-05,Islington,Bus,48
2025-01-06,Islington,Bus,68
2025-01-07,Islington,Bus,61
2025-01-08,Islington,Bus,60
2025-01-09,Islington,Bus,72
2025-01-10,Islington,Bus,68
2025-01-11,Islington,Bus,49
2025-01-12,Islington,Bus,44
2025-01-13,Islington,Bus,70
2025-01-14,Islington,Bus,65
2025-01-15,Islington,Bus,59
2025-01-16,Islington,Bus,58
2025-01-17,Islington,Bus,78
2025-01-18,Islington,Bus,43
2025-01-19,Islington,Bus,53
2025-01-20,Islington,Bus,75
2025-01-21,Islington,Bus,45
2025-01-22,Islington,Bus,64
2025-01-23,Islington,Bus,60
2025-01-24,Islington,Bus,69
2025-01-25,Islington,Bus,43
2025-01-26,Islington,Bus,47
2025-01-27,Islington,Bus,69
2025-01-28,Islington,Bus,67
2025-01-29,Islington,Bus,62
2025-01-30,Islington,Bus,67
2025-01-31,Islington,Bus,65
2025-02-01,Islington,Bus,57
2025-02-02,Islington,Bus,50
2025-02-03,Islington,Bus,56
2025-02-04,Islington,Bus,64
2025-02-05,Islington,Bus,60
2025-02-06,Islington,Bus,63
2025-02-07,Islington,Bus,66
2025-02-08,Islington,Bus,43
2025-02-09,Islington,Bus,52
2025-02-10,Islington,Bus,64
2025-02-11,Islington,Bus,67
2025-02-12,Islington,Bus,62
2025-02-13,Islington,Bus,60
2025-02-14,Islington,Bus,57
2025-02-15,Islington,Bus,50
2025-02-16,Islington,Bus,46
2025-02-17,Islington,Bus,56
2025-02-18,Islington,Bus,64
2025-02-19,Islington,Bus,59
2025-02-20,Islington,Bus,60
2025-02-21,Islington,Bus,61
2025-02-22,Islington,Bus,45
2025-02-23,Islington,Bus,45
2025-02-24,Islington,Bus,55
2025-02-25,Islington,Bus,61
2025-02-26,Islington,Bus,63
2025-02-27,Islington,Bus,57
2025-02-28,Islington,Bus,65
2025-03-01,Islington,Bus,42
2025-03-02,Islington,Bus,36
2025-03-03,Islington,Bus,59
2025-03-04,Islington,Bus,56
2025-03-05,Islington,Bus,52
2025-03-06,Islington,Bus,60
2025-03-07,Islington,Bus,51
2025-03-08,Islington,Bus,36
2025-03-09,Islington,Bus,41
2025-03-10,Islington,Bus,59
2025-03-11,Islington,Bus,61
2025-03-12,Islington,Bus,54
2025-03-13,Islington,Bus,58
2025-03-14,Islington,Bus,51
2025-03-15,Islington,Bus,40
2025-03-16,Islington,Bus,38
2025-03-17,Islington,Bus,57
2025-03-18,Islington,Bus,48
2025-03-19,Islington,Bus,56
2025-03-20,Islington,Bus,58
2025-03-21,Islington,Bus,58
2025-03-22,Islington,Bus,39
2025-03-23,Islington,Bus,38
2025-03-24,Islington,Bus,49
2025-03-25,Islington,Bus,55
2025-03-26,Islington,Bus,53
2025-03-27,Islington,Bus,56
2025-03-28,Islington,Bus,56
2025-03-29,Islington,Bus,46
2025-03-30,Islington,Bus,43
2025-03-31,Islington,Bus,52
2025-04-01,Islington,Bus,57
2025-04-02,Islington,Bus,50
2025-04-03,Islington,Bus,55
2025-04-04,Islington,Bus,61
2025-04-05,Islington,Bus,34
2025-04-06,Islington,Bus,38
2025-04-07,Islington,Bus,53
2025-04-08,Islington,Bus,55
2025-04-09,Islington,Bus,52
2025-04-10,Islington,Bus,48
2025-04-11,Islington,Bus,53
2025-04-12,Islington,Bus,31
2025-04-13,Islington,Bus,45
2025-04-14,Islington,Bus,51
2025-04-15,Islington,Bus,59
2025-04-16,Islington,Bus,41
2025-04-17,Islington,Bus,52
2025-04-18,Islington,Bus,52
2025-04-19,Islington,Bus,32
2025-04-20,Islington,Bus,35
2025-04-21,Islington,Bus,48
2025-04-22,Islington,Bus,48
2025-04-23,Islington,Bus,58
2025-04-24,Islington,Bus,45
2025-04-25,Islington,Bus,49
2025-04-26,Islington,Bus,31
2025-04-27,Islington,Bus,42
2025-04-28,Islington,Bus,47
2025-04-29,Islington,Bus,53
2025-04-30,Islington,Bus,48
2025-05-01,Islington,Bus,56
2025-05-02,Islington,Bus,48
2025-05-03,Islington,Bus,39
2025-05-04,Islington,Bus,38
2025-05-05,Islington,Bus,58
2025-05-06,Islington,Bus,47
2025-05-07,Islington,Bus,56
2025-05-08,Islington,Bus,52
2025-05-09,Islington,Bus,50
2025-05-10,Islington,Bus,35
2025-05-11,Islington,Bus,43
2025-05-12,Islington,Bus,47
2025-05-13,Islington,Bus,39
2025-05-14,Islington,Bus,54
2025-05-15,Islington,Bus,55
2025-05-16,Islington,Bus,52
2025-05-17,Islington,Bus,35
2025-05-18,Islington,Bus,35
2025-05-19,Islington,Bus,43
2025-05-20,Islington,Bus,46
2025-05-21,Islington,Bus,43
2025-05-22,Islington,Bus,39
2025-05-23,Islington,Bus,49
2025-05-24,Islington,Bus,39
2025-05-25,Islington,Bus,34
2025-05-26,Islington,Bus,44
2025-05-27,Islington,Bus,37
2025-05-28,Islington,Bus,53
2025-05-29,Islington,Bus,49
2025-05-30,Islington,Bus,50
2025-05-31,Islington,Bus,32
2025-06-01,Islington,Bus,40
2025-06-02,Islington,Bus,47
2025-06-03,Islington,Bus,41
2025-06-04,Islington,Bus,44
2025-06-05,Islington,Bus,48
2025-06-06,Islington,Bus,49
2025-06-07,Islington,Bus,33
2025-06-08,Islington,Bus,37
2025-06-09,Islington,Bus,47
2025-06-10,Islington,Bus,55
2025-06-11,Islington,Bus,50
2025-06-12,Islington,Bus,51
2025-06-13,Islington,Bus,45
2025-06-14,Islington,Bus,38
2025-06-15,Islington,Bus,37
2025-06-16,Islington,Bus,51
2025-06-17,Islington,Bus,50
2025-06-18,Islington,Bus,51
2025-06-19,Islington,Bus,42
2025-06-20,Islington,Bus,47
2025-06-21,Islington,Bus,34
2025-06-22,Islington,Bus,43
2025-06-23,Islington,Bus,49
2025-06-24,Islington,Bus,52
2025-06-25,Islington,Bus,49
2025-06-26,Islington,Bus,49
2025-06-27,Islington,Bus,50
2025-06-28,Islington,Bus,34
2025-06-29,Islington,Bus,39
2025-06-30,Islington,Bus,49
2025-07-01,Islington,Bus,56
2025-07-02,Islington,Bus,50
2025-07-03,Islington,Bus,52
2025-07-04,Islington,Bus,53
2025-07-05,Islington,Bus,35
2025-07-06,Islington,Bus,42
2025-07-07,Islington,Bus,47
2025-07-08,Islington,Bus,54
2025-07-09,Islington,Bus,48
2025-07-10,Islington,Bus,55
2025-07-11,Islington,Bus,49
2025-07-12,Islington,Bus,37
2025-07-13,Islington,Bus,38
2025-07-14,Islington,Bus,47
2025-07-15,Islington,Bus,51
2025-07-16,Islington,Bus,59
2025-07-17,Islington,Bus,44
2025-07-18,Islington,Bus,52
2025-07-19,Islington,Bus,35
2025-07-20,Islington,Bus,38
2025-07-21,Islington,Bus,55
2025-07-22,Islington,Bus,58
2025-07-23,Islington,Bus,60
2025-07-24,Islington,Bus,57
2025-07-25,Islington,Bus,50
2025-07-26,Islington,Bus,40
2025-07-27,Islington,Bus,36
2025-07-28,Islington,Bus,52
2025-07-29,Islington,Bus,47
2025-07-30,Islington,Bus,53
2025-07-31,Islington,Bus,53
2025-08-01,Islington,Bus,64
2025-08-02,Islington,Bus,35
2025-08-03,Islington,Bus,41
2025-08-04,Islington,Bus,60
2025-08-05,Islington,Bus,60
2025-08-06,Islington,Bus,63
2025-08-07,Islington,Bus,52
2025-08-08,Islington,Bus,54
2025-08-09,Islington,Bus,35
2025-08-10,Islington,Bus,41
2025-08-11,Islington,Bus,51
2025-08-12,Islington,Bus,56
2025-08-13,Islington,Bus,54
2025-08-14,Islington,Bus,54
2025-08-15,Islington,Bus,55
2025-08-16,Islington,Bus,38
2025-08-17,Islington,Bus,46
2025-08-18,Islington,Bus,59
2025-08-19,Islington,Bus,57
2025-08-20,Islington,Bus,53
2025-08-21,Islington,Bus,58
2025-08-22,Islington,Bus,51
2025-08-23,Islington,Bus,38
2025-08-24,Islington,Bus,47
2025-08-25,Islington,Bus,69
2025-08-26,Islington,Bus,61
2025-08-27,Islington,Bus,64
2025-08-28,Islington,Bus,66
2025-08-29,Islington,Bus,58
2025-08-30,Islington,Bus,45
2025-08-31,Islington,Bus,48
2024-09-01,Hackney,Tube,62
2024-09-02,Hackney,Tube,91
2024-09-03,Hackney,Tube,85
2024-09-04,Hackney,Tube,72
2024-09-05,Hackney,Tube,86
2024-09-06,Hackney,Tube,89
2024-09-07,Hackney,Tube,64
2024-09-08,Hackney,Tube,69
2024-09-09,Hackney,Tube,87
2024-09-10,Hackney,Tube,90
2024-09-11,Hackney,Tube,92
2024-09-12,Hackney,Tube,83
2024-09-13,Hackney,Tube,79
2024-09-14,Hackney,Tube,62
2024-09-15,Hackney,Tube,70
2024-09-16,Hackney,Tube,98
2024-09-17,Hackney,Tube,94
2024-09-18,Hackney,Tube,101
2024-09-19,Hackney,Tube,94
2024-09-20,Hackney,Tube,96
2024-09-21,Hackney,Tube,76
2024-09-22,Hackney,Tube,68
2024-09-23,Hackney,Tube,91
2024-09-24,Hackney,Tube,86
2024-09-25,Hackney,Tube,95
2024-09-26,Hackney,Tube,98
2024-09-27,Hackney,Tube,93
2024-09-28,Hackney,Tube,76
2024-09-29,Hackney,Tube,76
2024-09-30,Hackney,Tube,94
2024-10-01,Hackney,Tube,86
2024-10-02,Hackney,Tube,90
2024-10-03,Hackney,Tube,98
2024-10-04,Hackney,Tube,77
2024-10-05,Hackney,Tube,74
2024-10-06,Hackney,Tube,71
2024-10-07,Hackney,Tube,88
2024-10-08,Hackney,Tube,78
2024-10-09,Hackney,Tube,95
2024-10-10,Hackney,Tube,90
2024-10-11,Hackney,Tube,86
2024-10-12,Hackney,Tube,70
2024-10-13,Hackney,Tube,68
2024-10-14,Hackney,Tube,94
2024-10-15,Hackney,Tube,93
2024-10-16,Hackney,Tube,93
2024-10-17,Hackney,Tube,100
2024-10-18,Hackney,Tube,109
2024-10-19,Hackney,Tube,70
2024-10-20,Hackney,Tube,70
2024-10-21,Hackney,Tube,103
2024-10-22,Hackney,Tube,100
2024-10-23,Hackney,Tube,99
2024-10-24,Hackney,Tube,97
2024-10-25,Hackney,Tube,103
2024-10-26,Hackney,Tube,75
2024-10-27,Hackney,Tube,83
2024-10-28,Hackney,Tube,99
2024-10-29,Hackney,Tube,92
2024-10-30,Hackney,Tube,93
2024-10-31,Hackney,Tube,100
2024-11-01,Hackney,Tube,99
2024-11-02,Hackney,Tube,74
2024-11-03,Hackney,Tube,73
2024-11-04,Hackney,Tube,106
2024-11-05,Hackney,Tube,107
2024-11-06,Hackney,Tube,113
2024-11-07,Hackney,Tube,94
2024-11-08,Hackney,Tube,104
2024-11-09,Hackney,Tube,73
2024-11-10,Hackney,Tube,86
2024-11-11,Hackney,Tube,89
2024-11-12,Hackney,Tube,81
2024-11-13,Hackney,Tube,108
2024-11-14,Hackney,Tube,107
2024-11-15,Hackney,Tube,110
2024-11-16,Hackney,Tube,68
2024-11-17,Hackney,Tube,80
2024-11-18,Hackney,Tube,95
2024-11-19,Hackney,Tube,110
2024-11-20,Hackney,Tube,96
2024-11-21,Hackney,Tube,102
2024-11-22,Hackney,Tube,111
2024-11-23,Hackney,Tube,70
2024-11-24,Hackney,Tube,85
2024-11-25,Hackney,Tube,94
2024-11-26,Hackney,Tube,99
2024-11-27,Hackney,Tube,113
2024-11-28,Hackney,Tube,98
2024-11-29,Hackney,Tube,113
2024-11-30,Hackney,Tube,81
2024-12-01,Hackney,Tube,70
2024-12-02,Hackney,Tube,113
2024-12-03,Hackney,Tube,91
2024-12-04,Hackney,Tube,106
2024-12-05,Hackney,Tube,93
2024-12-06,Hackney,Tube,112
2024-12-07,Hackney,Tube,83
2024-12-08,Hackney,Tube,89
2024-12-09,Hackney,Tube,114
2024-12-10,Hackney,Tube,101
2024-12-11,Hackney,Tube,89
2024-12-12,Hackney,Tube,108
2024-12-13,Hackney,Tube,95
2024-12-14,Hackney,Tube,86
2024-12-15,Hackney,Tube,66
2024-12-16,Hackney,Tube,114
2024-12-17,Hackney,Tube,100
2024-12-18,Hackney,Tube,98
2024-12-19,Hackney,Tube,101
2024-12-20,Hackney,Tube,102
2024-12-21,Hackney,Tube,73
2024-12-22,Hackney,Tube,68
2024-12-23,Hackney,Tube,97
2024-12-24,Hackney,Tube,110
2024-12-25,Hackney,Tube,107
2024-12-26,Hackney,Tube,94
2024-12-27,Hackney,Tube,110
2024-12-28,Hackney,Tube,82
2024-12-29,Hackney,Tube,76
2024-12-30,Hackney,Tube,93
2024-12-31,Hackney,Tube,90
2025-01-01,Hackney,Tube,92
2025-01-02,Hackney,Tube,91
2025-01-03,Hackney,Tube,101
2025-01-04,Hackney,Tube,72
2025-01-05,Hackney,Tube,72
2025-01-06,Hackney,Tube,108
2025-01-07,Hackney,Tube,96
2025-01-08,Hackney,Tube,96
2025-01-09,Hackney,Tube,89
2025-01-10,Hackney,Tube,98
2025-01-11,Hackney,Tube,83
2025-01-12,Hackney,Tube,71
2025-01-13,Hackney,Tube,111
2025-01-14,Hackney,Tube,90
2025-01-15,Hackney,Tube,93
2025-01-16,Hackney,Tube,89
2025-01-17,Hackney,Tube,104
2025-01-18,Hackney,Tube,77
2025-01-19,Hackney,Tube,77
2025-01-20,Hackney,Tube,107
2025-01-21,Hackney,Tube,89
2025-01-22,Hackney,Tube,90
2025-01-23,Hackney,Tube,80
2025-01-24,Hackney,Tube,103
2025-01-25,Hackney,Tube,67
2025-01-26,Hackney,Tube,66
2025-01-27,Hackney,Tube,96
2025-01-28,Hackney,Tube,97
2025-01-29,Hackney,Tube,95
2025-01-30,Hackney,Tube,86
2025-01-31,Hackney,Tube,96
2025-02-01,Hackney,Tube,74
2025-02-02,Hackney,Tube,63
2025-02-03,Hackney,Tube,91
2025-02-04,Hackney,Tube,96
2025-02-05,Hackney,Tube,95
2025-02-06,Hackney,Tube,92
2025-02-07,Hackney,Tube,99
2025-02-08,Hackney,Tube,57
2025-02-09,Hackney,Tube,63
2025-02-10,Hackney,Tube,89
2025-02-11,Hackney,Tube,88
2025-02-12,Hackney,Tube,100
2025-02-13,Hackney,Tube,100
2025-02-14,Hackney,Tube,88
2025-02-15,Hackney,Tube,65
2025-02-16,Hackney,Tube,73
2025-02-17,Hackney,Tube,91
2025-02-18,Hackney,Tube,80
2025-02-19,Hackney,Tube,81
2025-02-20,Hackney,Tube,100
2025-02-21,Hackney,Tube,99
